label,content
daily_cases,"發佈日期：2022-07-12                        中央流行疫情指揮中心今(12)日公布國內新增31,297例COVID-19確定病例，分別為31,152例本土個案及145例境外移入；另確診個案中新增60例死亡。指揮中心表示，今日新增之31,152例本土病例，為14,893例男性、16,242例女性、17例調查中，年齡介於未滿5歲至90多歲以上，個案分布為新北市(4,823例)、臺中市(4,030例)、高雄市(3,555例)、桃園市(2,858例)、臺北市(2,808例)、臺南市(2,592例)、彰化縣(1,655例)、屏東縣(1,168例)、雲林縣(1,033例)、苗栗縣(902例)、嘉義縣(797例)、宜蘭縣(760例)、新竹縣(728例)、南投縣(617例)、花蓮縣(554例)、臺東縣(506例)、新竹市(502例)、嘉義市(425例)、基隆市(390例)、金門縣(223例)、澎湖縣(182例)、連江縣(44例)。指揮中心指出，今日新增60例本土病例死亡個案，為36例男性、24例女性，年齡介於30多歲至90多歲以上，皆屬重度感染個案、57例具慢性病史、42例未接種3劑 COVID-19疫苗。確診日介於今(2022)年5月10日至7月10日，死亡日期介於5月11日至7月9日，詳如新聞稿附件。指揮中心說明，今日新增145例境外移入個案中，為87例男性、58例女性，年齡介於未滿5歲至70多歲，分別自菲律賓、德國及泰國(各2例)、美國、土耳其、英國及荷蘭(各1例)移入，另135例感染國家調查中。入境日期介於今年7月10日至7月11日。指揮中心統計，截至目前國內累計13,998,762例新型冠狀病毒肺炎相關通報(含9,863,325例排除)，其中4,132,429例確診，分別為15,908例境外移入、4,116,467例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計7,780例COVID-19死亡病例，其中7,765例本土，個案居住縣市分布為新北市1,814例、臺北市945例、臺中市736例、高雄市697例、桃園市596例、臺南市564例、彰化縣432例、屏東縣320例、南投縣217例、雲林縣216例、基隆市187例、宜蘭縣162例、苗栗縣156例、嘉義縣149例、花蓮縣128例、嘉義市125例、新竹縣123例、臺東縣100例、新竹市75例、澎湖縣12例、金門縣11例；另15例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2021-10-30                        中央流行疫情指揮中心今(30)日公布國內新增7例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。指揮中心說明，今日新增7例境外移入個案，為3例男性、4例女性，年齡介於10多歲至30多歲，分別自馬來西亞(案16510)、印尼(2例，案16511、案16513)、越南(案16512)、西班牙(案16514)、美國(案16515)、英國(案16516)入境，入境日介於今(2021)年9月3日至10月28日；詳如新聞稿附件。指揮中心統計，截至目前國內累計3,953,747例新型冠狀病毒肺炎相關通報(含3,935,604例排除)，其中16,406例確診，分別為1,763境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-06-20                        中央流行疫情指揮中心今(20)日公布國內新增35,632例COVID-19確定病例，分別為35,596例本土個案及36例境外移入；另確診個案中新增144例死亡。指揮中心表示，今日新增之35,596例本土病例，為16,811例男性、18,764例女性、21例調查中，年齡介於未滿5歲至90多歲以上，個案分布為臺中市(5,312例)、高雄市(5,280例)、新北市(4,267例)、臺南市(3,123例)、桃園市(3,097例)、彰化縣(2,960例)、臺北市(2,296例)、屏東縣(1,519例)、雲林縣(1,040例)、苗栗縣(959例)、新竹縣(941例)、南投縣(886例)、嘉義縣(683例)、新竹市(674例)、宜蘭縣(590例)、花蓮縣(554例)、基隆市(437例)、嘉義市(426例)、臺東縣(306例)、澎湖縣(158例)、金門縣(71例)、連江縣(17例)。指揮中心指出，今日新增144例本土病例死亡個案，為83例男性、61例女性，年齡介於20多歲至90多歲以上，皆屬重度感染個案、139例具慢性病史、91例未接種3劑 COVID-19疫苗。確診日介於今(2022)年5月3日至6月17日，死亡日期介於5月12日至6月17日，詳如新聞稿附件。指揮中心說明，今日新增36例境外移入個案中，為27例男性、9例女性，年齡介於10多歲至70多歲，分別自日本、德國、泰國、法國及越南(各1例)移入，另31例感染國家調查中。入境日介於今年6月4日至6月19日。指揮中心統計，截至目前國內累計12,806,345例新型冠狀病毒肺炎相關通報(含9,471,959例排除)，其中3,330,695例確診，分別為13,859例境外移入、3,316,782例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計5,365例COVID-19死亡病例，其中5,350例本土，個案居住縣市分布為新北市1,513例、臺北市823例、臺中市449例、桃園市423例、高雄市407例、臺南市295例、彰化縣230例、屏東縣189例、基隆市151例、宜蘭縣121例、南投縣117例、雲林縣107例、苗栗縣84例、花蓮縣83例、新竹縣81例、嘉義縣79例、臺東縣73例、嘉義市64例、新竹市45例、金門縣10例、澎湖縣6例；另15例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,發佈日期：2022-05-25                        中央流行疫情指揮中心今(25)日表示，鑒於COVID-19本土疫情持續升溫，且考量全臺已進入大規模流行階段，為保全公衛防疫及PCR採檢量能，並利感染後易產生嚴重併發症或死亡之高風險族群，儘速給予抗病毒藥物，降低病情惡化之風險，諮詢專家修訂「嚴重特殊傳染性肺炎」病例定義，民眾使用家用抗原快篩試劑檢測結果陽性，不分年齡及族群，經醫事人員確認，或由醫事人員執行抗原快篩結果陽性者，即可研判為確定病例，並自今(2022)年5月26日起實施。指揮中心提醒，民眾預約視訊診療或前往社區篩檢站、醫療院所(含衛生所)請醫師現場評估確認快篩陽性結果時，請配合下列事項：一、自行快篩陽性後，於判讀陽性之檢測卡匣/檢測片，寫上檢測者姓名及檢測日期。二、如以視訊診療進行評估，請將檢測判讀後之檢測卡匣/檢測片及健保卡放在一起拍照。三、如至診所請醫師確認，應以夾鏈袋或塑膠袋密封包好攜帶至診所。四、配合於醫師視訊或現場評估時出示判讀陽性之檢測卡匣/檢測片。五、外出時務必佩戴口罩，請勿搭乘大眾交通工具，可自行開車、騎車、步行或家人親友接送(雙方應全程佩戴口罩)。指揮中心進一步提醒，屬於住家居家照護對象，以1人1室(單獨房間含衛浴)為原則，同為確診者得多人1室並進行7天隔離。每次浴廁使用後均適當清消，可於無獨立衛浴房間隔離。解隔後進行7天自主健康管理。指揮中心說明，有關確診個案於隔離期間請參照「COVID-19確診個案注意事項」，並特別注意下列事項：一、填寫「COVID-19確診個案自填版疫調單」，自主回報症狀、風險因子、密切接觸者。二、務必觀察自身症狀變化，若出現喘、呼吸困難、持續胸痛、胸悶、意識不清、皮膚或嘴唇或指甲床發青等症狀，立即通知所在地政府衛生局或撥打119就醫，以119救護車為原則或指示之防疫計程車、同住親友接送或自行前往 (如步行、自行駕/騎車)等方式為輔。三、有其他症狀或醫療諮詢需求，請以手機APP或電話專線聯繫遠距醫療或居家照護醫療團隊評估。                    
daily_cases,"發佈日期：2021-11-13                        中央流行疫情指揮中心今(13)日公布國內新增4例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。指揮中心說明，今日新增4例境外移入個案，為2例男性、2例女性，年齡介於10多歲至50多歲，分別自英國(案16587)、印尼(案16588)、菲律賓(案16589)、日本(案16590)入境，入境日介於今(2021)年10月28日至11月11日，皆持有搭機前3日內檢驗陰性報告；詳如新聞稿附件。指揮中心統計，截至目前國內累計4,190,369例新型冠狀病毒肺炎相關通報(含4,172,536例排除)，其中16,479例確診，分別為1,835例境外移入，14,590例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計111例移除為空號。 2020年起累計848例COVID-19死亡病例，其中836例本土，個案居住縣市分布為新北市412例、臺北市321例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-10-21                        28歲女性文文(化名)最近出現呼吸喘、反覆發燒、疲憊感等不適症狀，住院治療進而診斷感染愛滋病毒。經疫調發現，文文有交過幾任男友，皆有發生不安全性行為，且文文表示很難拒絕男友們不戴保險套的要求，明知不安全，但總是被“我們只有彼此”說服；另，文文亦表示上週不經意發現，現任男友會透過交友軟體或其他管道交友及發生不安全性行為。後經衛生單位提供伴侶篩檢諮詢服務，現任男友亦確診感染愛滋，其他追蹤中。依疾管署監測資料顯示，我國整體愛滋疫情自2018年起呈下降趨勢，今(2022)年截至9月，累積通報數計43,052人，本國籍愛滋感染者新增通報796人，與2021年同期新增通報947人相比下降16%。惟發現今年女性新增通報人數雖佔比低，但卻有增加趨勢，今年截至9月，本國籍女性感染者新增通報33名，與2021年、2020年同期分別新增8人、6人，增加32%、22%。且有約40%的女性感染者於通報感染愛滋的3個月內通報後天免疫不全缺乏症候群(AIDS)發病，代表已延遲就醫診斷。另，分析今年女性感染者年齡分布以30~49歲為主(占69%)，且多因不安全性行為而感染，又因風險意識低、不覺得自己會感染愛滋病毒，多數是因身體已出現症狀或伴侶感染愛滋病毒，經衛生單位通知篩檢才發現，通常已延誤了治療黃金時機，讓免疫細胞失能，甚至產生伺機性感染危害健康。疾管署呼籲，民眾應加強自我保護意識，性行為時應全程使用保險套及水性潤滑液，除可預防愛滋病毒感染外，亦可預防淋病、梅毒等其他性傳染病；而對於有不安全性行為者或是另一半為愛滋感染者，進行暴露愛滋病毒「前」預防性投藥(Pre-exposure prophylaxis, PrEP)亦是預防愛滋病毒感染的方式之一，透過穩定持續使用預防藥物，讓體內有足夠的藥物濃度可預防被愛滋病毒感染。另，建議有性行為者，應至少進行1次愛滋篩檢，若有不安全性行為應每年篩檢，民眾可至醫療院所、匿名篩檢服務點或購買愛滋自我篩檢試劑(https://hiva.cdc.gov.tw/selftest/)進行篩檢，才能掌握自己的健康狀況。相關資訊可訂閱LINE平台「疾管家｣，選擇「我想要了解傳染病」之「愛滋病」，即可定位使用「性健康資源地圖」查詢身邊的匿名篩檢、暴露愛滋病毒前預防性投藥及性健康友善門診等相關資源，亦可至疾管署全球資訊網（http://www.cdc.gov.tw）或撥打國內免付費1922（或0800-001922）防疫專線洽詢。                     "
daily_cases,"發佈日期：2022-05-22                        中央流行疫情指揮中心今(22)日公布國內新增79,487例COVID-19確定病例，分別為79,441例本土個案及46例境外移入(26例為航班落地採檢陽性)；另確診個案中新增53例死亡。指揮中心表示，今日新增之79,441例本土病例，為38,290例男性，41,097例女性，54例調查中，年齡介於未滿5歲至90歲以上，個案分布為新北市20,698例，桃園市11,168例，臺北市9,645例，臺中市7,250例，高雄市7,135例，臺南市4,678例，彰化縣2,358例，新竹縣2,328例，屏東縣2,256例，基隆市1,799例，宜蘭縣1,778例，苗栗縣1,636例，新竹市1,613例，花蓮縣1,096例，南投縣953例，雲林縣916例，嘉義縣760例，臺東縣565例，嘉義市431例，澎湖縣165例，金門縣139例，連江縣74例，相關疫情調查持續進行中。指揮中心指出，今日新增53例本土病例死亡個案，為23例男性、30例女性，年齡介於40多歲至90歲以上，皆屬重度感染個案、52例具慢性病史、17例無疫苗接種。確診日介於今(2022)年5月4日至5月19日，死亡日期介於5月10日至5月20日，詳如新聞稿附件。指揮中心說明，今日新增46例境外移入個案中，21例男性，24例女性，1例調查中，年齡介於20多歲至70多歲，感染國家為美國2例、韓國1例、日本1例、調查中42例。入境日介於今年5月19日至5月21日。指揮中心統計，截至目前國內累計10,270,540例新型冠狀病毒肺炎相關通報(含8,946,704例排除)，其中1,320,371例確診，分別為12,523例境外移入，1,307,794本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計1,396例COVID-19死亡病例，其中1,381例本土，個案居住縣市分布為新北市637例、臺北市443例、基隆市72例、桃園市40例、臺中市33例、彰化縣29例、高雄市21例、新竹縣17例、花蓮縣16例、屏東縣13例、臺東縣12例、臺南市10例、宜蘭縣9例、雲林縣8例、嘉義縣6例、苗栗縣及南投縣各5例、嘉義市及金門縣各2例、新竹市1例；另15例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-01-29                        中央流行疫情指揮中心今(29)日公布國內新增48例COVID-19確定病例，分別為15例本土個案及33例境外移入；另確診個案中無新增死亡。指揮中心表示，今日新增本土個案為5例男性、10例女性，年齡介於未滿10歲至70多歲；詳如新聞稿附件。指揮中心說明，今日新增境外移入個案為19例男性、14例女性，年齡介於20多歲至70多歲，分別自美國(9例)、阿拉伯聯合大公國及新加坡(各2例)、日本、中國、澳大利亞、越南、墨西哥及荷蘭(各1例)移入；另14例調查中。入境日介於今(2022)年1月9日至1月28日；詳如新聞稿附件。指揮中心統計，截至目前國內累計5,640,594例新型冠狀病毒肺炎相關通報(含5,621,502例排除)，其中18,681例確診，分別為3,593例境外移入，15,034例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；新增1例空號病例(案18315境外移入病例，再次採檢為陰性，改判排除)，累計127例移除為空號。2020年起累計851例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另13例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                     "
daily_cases,"發佈日期：2022-03-26                        中央流行疫情指揮中心今(26)日公布國內新增103例COVID-19確定病例，分別為21例本土個案及82例境外移入(35例為航班落地採檢陽性)；另確診個案無新增死亡。指揮中心表示，今日新增本土個案為13例男性、8例女性，年齡介於10多歲至70多歲，詳如新聞稿附件。指揮中心說明，今日新增境外移入個案為48例男性、34例女性，年齡介於未滿5歲至80多歲，分別自越南(10例)、印尼(6例)、菲律賓及馬來西亞(各5例)、義大利、英國及泰國(各3例)、韓國、澳大利亞、法國、瑞典及美國(各2例)、德國、西班牙、吉爾吉斯、香港、瑞士、日本及阿拉伯聯合大公國(各1例)移入，另30例調查中。入境日介於今(2022)年1月25日至3月25日；詳如新聞稿附件。指揮中心統計，截至目前國內累計6,862,770例新型冠狀病毒肺炎相關通報(含6,839,724例排除)，其中22,566例確診，分別為6,941例境外移入，15,571例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計135例移除為空號。2020年起累計853例COVID-19死亡病例，其中839例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市28例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另14例為境外移入。指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-11-30                        中央流行疫情指揮中心今(30)日公布國內新增17,727例COVID-19確定病例，分別為17,668例本土個案及59例境外移入；另確診個案中新增37例死亡。指揮中心表示，今日新增之17,668例本土病例，為7,952例男性、9,701例女性、15例調查中，年齡介於未滿5歲至90多歲以上，個案分布為新北市(2,817例)，臺中市(2,408例)，高雄市(2,082例)，桃園市(2,020例)，臺北市(1,615例)，臺南市(1,439例)，彰化縣(931例)，新竹縣(589例)，屏東縣(558例)，新竹市(519例)，苗栗縣(514例)，雲林縣(424例)，嘉義縣(314例)，南投縣(283例)，宜蘭縣(259例)，花蓮縣(230例)，基隆市(217例)，嘉義市(213例)，臺東縣(123例)，金門縣(69例)，澎湖縣(37例)，連江縣(7例)。指揮中心指出，今日新增37例本土病例死亡個案，為24例男性、13例女性，年齡介於50多歲至90多歲以上，皆屬重度感染、35例具慢性病史、28例未接種3劑以上COVID-19疫苗。確診日介於今(2022)年10月17日至11月26日，死亡日期介於11月13日至11月27日，詳如新聞稿附件。指揮中心說明，今日新增59例境外移入個案中，為28例男性、30例女性，年齡介於未滿5歲至70多歲，分別自日本及泰國(各2例)，加拿大、美國、香港、荷蘭、新加坡及韓國(各1例)移入，另49例感染國家調查中。入境日期介於今年10月30日至11月29日。指揮中心統計，截至目前國內累計20,104,184例新型冠狀病毒肺炎相關通報(含11,788,088例排除)，其中8,313,366例確診，分別為37,718例境外移入、8,275,594例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計14,334例COVID-19死亡病例，其中14,317例本土，個案居住縣市分布為新北市2,828例、臺北市1,576例、臺中市1,509例、高雄市1,401例、桃園市1,063例、臺南市1,062例、彰化縣889例、屏東縣564例、南投縣468例、雲林縣455例、苗栗縣389例、嘉義縣367例、宜蘭縣310例、基隆市305例、花蓮縣247例、嘉義市241例、新竹縣231例、臺東縣186例、新竹市156例、澎湖縣36例、金門縣34例；另17例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生及咳嗽禮節等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，主動積極配合各項防疫措施，並提醒體質敏感、有慢性病或發燒、呼吸道症狀的民眾，於人潮較密集區，仍建議戴口罩，共同維護國內社區健康。                    "
daily_cases,發佈日期：2022-11-29                        疾病管制署(以下簡稱疾管署)今(29)日公布1例本土副傷寒確定病例，為居住北部地區10多歲本國籍女童，近期無國內外旅遊史，11月1日出現發燒症狀，並於11月2日就醫，後因持續反覆發燒再於11月5日及11月7日就醫，經收治住院使用抗生素治療，於11月10日症狀緩解出院，目前已無症狀。11月25日因檢驗出副傷寒桿菌（S. paratyphi A）通報後確診，同住家人及同班同學皆無疑似症狀。衛生單位已進行疫情調查並啟動相關防治措施，並安排個案同住家人採集糞便檢體送驗。依疾管署統計資料顯示，今年至11月27日止，副傷寒確定病例共6例，均為本土病例，年齡介於10多歲至40多歲，發病期間為10月5例，11月1例，今年本土病例數高已於2018-2021年。2018至2021年本土累積病例數分別為1、3、0、1例，境外移入病例數分別為7、6、0、0例，其中2018及2019年境外移入病例感染國家分別為印尼(4例)、印度(4例)、柬埔寨(2例)、緬甸(1例)、孟加拉(1例)及美國(1例)。疾管署說明，副傷寒為第二類法定傳染病，是由副傷寒桿菌引起之腸道傳染病，潛伏期通常為1至10天，可傳染期為1至2週，主要透過食用受病患或帶菌者糞便或尿液污染的食物或飲水而傳播，常見的症狀有持續性發燒、頭痛、不適、厭食、腹痛、腹瀉、咳嗽、相對性心律減慢或身軀出現紅疹等。預防方法包括：不吃生食，食物應充分煮熟，烹調及製備過程亦應避免生熟食交叉污染；應飲用煮沸後的水或瓶裝礦泉水；保持良好個人衛生習慣，飯前、便後、處理食物前或更換尿片後，正確使用肥皂及清水洗手，才能有效防範。疾管署提醒，請民眾注意飲食及手部衛生，避免生飲生食，以減少感染機會，如出現前述疑似症狀，請儘速就醫並告知飲食史；醫療院所如發現疑似個案，請採集相關檢體，並於24小時內通報。相關資訊可至疾病管制署全球資訊網（https://www.cdc.gov.tw）查詢，或撥打免付費防疫專線1922（或0800-001922）洽詢。                    
daily_cases,"發佈日期：2022-11-05                        中央流行疫情指揮中心今(5)日公布國內新增25,567例COVID-19確定病例，分別為25,523例本土個案及44例境外移入；另確診個案中新增67例死亡。指揮中心表示，今日新增之25,523例本土病例，為11,760例男性、13,752例女性、11例調查中，年齡介於未滿5歲至90多歲以上，個案分布為新北市(4,176例)，高雄市(3,478例)，臺中市(3,470例)，桃園市(2,574例)，臺南市(2,433例)，臺北市(2,273例)，彰化縣(1,207例)，屏東縣(911例)，新竹縣(632例)，雲林縣(600例)，新竹市(596例)，嘉義縣(528例)，苗栗縣(504例)，南投縣(496例)，嘉義市(353例)，宜蘭縣(331例)，基隆市(302例)，花蓮縣(291例)，臺東縣(192例)，金門縣(97例)，澎湖縣(65例)，連江縣(14例)。指揮中心指出，今日新增67例本土病例死亡個案，為37例男性、30例女性，年齡介於50多歲至90多歲以上，皆屬重度感染、63例具慢性病史、47例未接種3劑以上COVID-19疫苗。確診日介於今(2022)年8月15日至11月2日，死亡日期介於10月1日至11月2日，詳如新聞稿附件。指揮中心說明，今日新增44例境外移入個案中，為21例男性、23例女性，年齡介於未滿5歲至80多歲，分別自美國(4例)、韓國(3例)、新加坡(2例)、中國(1例)移入，另34例感染國家調查中。入境日期介於今年10月5日至11月3日。指揮中心統計，截至目前國內累計19,529,422例新型冠狀病毒肺炎相關通報(含11,663,494例排除)，其中7,863,193例確診，分別為36,613例境外移入、7,826,526例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計13,151例COVID-19死亡病例，其中13,134例本土，個案居住縣市分布為新北市2,669例、臺北市1,477例、臺中市1,350例、高雄市1,253例、桃園市991例、臺南市980例、彰化縣756例、屏東縣514例、南投縣412例、雲林縣410例、苗栗縣361例、嘉義縣337例、基隆市289例、宜蘭縣282例、花蓮縣228例、嘉義市218例、新竹縣213例、臺東縣182例、新竹市146例、澎湖縣34例，金門縣32例；另17例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-05-23                        中央流行疫情指揮中心今(23)日公布國內新增66,283例COVID-19確定病例，分別為66,247例本土個案及36例境外移入(29例為航班落地採檢陽性)；另確診個案中新增40例死亡。指揮中心表示，今日新增之66,247例本土病例，為 31,588例男性，34,625例女性，34例調查中，年齡介於未滿5歲至90歲以上，個案分布為新北市(15,708例)，桃園市(8,636例)，高雄市(7,286例)，臺北市(7,185例)，臺中市(7,140例)，臺南市(4,501例)，彰化縣(1,979例)，屏東縣(1,973例)，新竹縣(1,927例)，基隆市(1,478例)，宜蘭縣(1,473例)，新竹市(1,300例)，苗栗縣(1,130例)，花蓮縣(1,033例)，雲林縣(906例)，南投縣(843例)，嘉義縣(568例)，臺東縣(549例)，嘉義市(317例)，澎湖縣(159例)，金門縣(119例)，連江縣(37例)，相關疫情調查持續進行中。指揮中心指出，今日新增40例本土病例死亡個案，為30例男性、10例女性，年齡介於未滿5歲至90歲以上，皆屬重度感染個案、37例具慢性病史、15例無疫苗接種。確診日介於今(2022)年4月12日至5月21日，死亡日期介於5月6日至5月20日，詳如新聞稿附件。指揮中心說明，今日新增36例境外移入個案中，20例男性，16例女性，年齡介於10多歲至70多歲，感染國家均調查中。入境日介於今年5月20日至5月22日。指揮中心統計，截至目前國內累計10,351,305例新型冠狀病毒肺炎相關通報(含8,960,960例排除)，其中1,386,640例確診，分別為12,559例境外移入，1,374,027本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計1,436例COVID-19死亡病例，其中1,421例本土，個案居住縣市分布為新北市645例、臺北市451例、基隆市73例、桃園市42例、臺中市38例、彰化縣31例、高雄市24例、花蓮縣22例、新竹縣17例、屏東縣16例、臺東縣12例、臺南市10例、宜蘭縣9例、雲林縣8例、嘉義縣、苗栗縣及南投縣各6例、嘉義市及金門縣各2例、新竹市1例；另15例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
daily_cases,"發佈日期：2022-11-16                        中央流行疫情指揮中心今(16)日公布國內新增22,692例COVID-19確定病例，分別為22,631例本土個案及61例境外移入；另確診個案中新增69例死亡。指揮中心表示，今日新增之22,631例本土病例，為10,533例男性、12,083例女性、15例調查中，年齡介於未滿5歲至90多歲以上，個案分布為新北市(3,819例)，高雄市(3,046例)，臺中市(2,815例)，桃園市(2,591例)，臺北市(2,085例)，臺南市(2,072例)，彰化縣(1,105例)，屏東縣(738例)，新竹縣(631例)，苗栗縣(545例)，新竹市(530例)，雲林縣(526例)，嘉義縣(395例)，南投縣(361例)，宜蘭縣(336例)，基隆市(322例)，嘉義市(248例)，花蓮縣(245例)，臺東縣(130例)，金門縣(49例)，澎湖縣(37例)，連江縣(5例)。指揮中心指出，今日新增69例本土病例死亡個案，為43例男性，26例女性，年齡介於50多歲至90多歲以上，皆屬重度感染、66例具慢性病史、41例未接種3劑以上COVID-19疫苗。確診日介於今(2022)年9月21日至11月13日，死亡日期介於10月25日至11月13日，詳如新聞稿附件。指揮中心說明，今日新增61例境外移入個案中，29例男性，32例女性；年齡介於20多歲至80多歲，分別自泰國(2例)，日本、馬來西亞(各1例)移入，另57例感染國家調查中。入境日期介於今年10月17日至11月14日。指揮中心統計，截至目前國內累計19,815,267例新型冠狀病毒肺炎相關通報(含11,720,430例排除)，其中8,092,118例確診，分別為37,073例境外移入、8,054,991例本土病例、36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計13,714例COVID-19死亡病例，其中13,697例本土，個案居住縣市分布為新北市2,744例、臺北市1,525例、臺中市1,424例、高雄市1,316例、桃園市1,023例、臺南市1,016例、彰化縣827例、屏東縣543例、南投縣441例、雲林縣423例、苗栗縣372例、嘉義縣353例、基隆市298例、宜蘭縣296例、花蓮縣240例、嘉義市233例、新竹縣221例、臺東縣183例、新竹市150例、澎湖縣36例，金門縣33例；另17例為境外移入。指揮中心再次呼籲，民眾應儘速完成疫苗接種，落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，下載及使用「臺灣社交距離APP」，共同嚴守社區防線。                    "
